k,inertia,sil,seed
63,10525.158165315628,0.15642434566966035,1234
64,10494.973907539905,0.15476751614643347,1234
65,10431.978663893464,0.15698369863753808,1234
66,10331.924394098878,0.15341028964966733,1234
67,10245.484194220495,0.1565048510965956,1234
68,10208.477940432243,0.15422578465890302,1234
69,10153.483736089416,0.15226737450374628,1234
70,10109.963840365717,0.1488757329034007,1234
71,10055.447319674977,0.1550116039483828,1234
72,10010.567142825086,0.15583102377970498,1234
73,9923.443702246432,0.15419906485111465,1234
74,9881.255806185885,0.15054206485806618,1234
75,9817.367044267232,0.14988985649732306,1234
76,9769.929149311844,0.15057440052685606,1234
77,9712.780823401765,0.1544323582467937,1234
78,9672.770678319454,0.1575330032092739,1234
79,9623.251527906326,0.149611503793361,1234
80,9561.003786639738,0.15014714973351612,1234
81,9532.27553089446,0.15212820494717713,1234
82,9476.555492170524,0.150109017978203,1234
83,9400.425891351824,0.1510341204905887,1234
84,9386.683340858333,0.14714933636628025,1234
85,9359.81248549693,0.15204803970425843,1234
86,9318.863964230171,0.14922234792237618,1234
87,9244.459437846062,0.15111796752406523,1234
88,9223.76049277093,0.1464184425467895,1234
89,9191.1485570438,0.14791097554884036,1234
90,9132.813639824593,0.1509509821320633,1234
91,9082.603486716851,0.15393683001997926,1234
92,9079.611963693638,0.14732723013668167,1234
93,9000.444675735522,0.14935465099109865,1234
94,8983.590295528187,0.14937778701744553,1234
95,8947.039274024155,0.1454933732349194,1234
96,8878.579343953563,0.1473213672227672,1234
97,8863.150821756386,0.14701507693467697,1234
98,8781.38443100359,0.1474502720623021,1234
99,8777.249124266715,0.14654359805440456,1234
100,8755.713464389795,0.14718508506148142,1234
20,16630.369703086322,0.17404287383694292,121234
21,16310.386233808978,0.17216611750162258,121234
22,15968.173341012069,0.17322047568483342,121234
23,15661.691086807596,0.17513341717844144,121234
24,15397.558881426114,0.17671091494146593,121234
25,15177.565952931349,0.1739050557876961,121234
26,14976.966730954653,0.17382857029036183,121234
27,14787.540796533205,0.17473607365360166,121234
28,14485.194735871544,0.17636250963615616,121234
29,14354.627957367129,0.1734950051508552,121234
30,14164.881617744473,0.17598515675416435,121234
31,13943.131205949196,0.17638279090445616,121234
32,13769.329754021512,0.17072231684155195,121234
33,13627.375794973483,0.16541761079928646,121234
34,13431.19811065425,0.1657325501921244,121234
35,13301.418572442108,0.16850711056811948,121234
36,13172.970289013938,0.1638050002695185,121234
37,12987.94881640383,0.17295372704527867,121234
38,12815.498224434086,0.16626432188839763,121234
39,12693.080596891785,0.1689185337746114,121234
40,12582.488222053611,0.16282614733677717,121234
41,12488.311123508409,0.16225405452662778,121234
42,12352.395180419173,0.16195625657282145,121234
43,12243.417306338062,0.1675605987195968,121234
44,12150.195003110903,0.1687609940769778,121234
45,11967.697278473881,0.16585298508013532,121234
46,11920.166215930065,0.16264639169710443,121234
47,11802.487543539322,0.1612550315854088,121234
48,11689.390104810032,0.1622853445806519,121234
49,11647.833414325383,0.1569373210303496,121234
50,11541.370697121714,0.16136841676856545,121234
51,11416.291133163519,0.16215034146292276,121234
52,11365.824235571492,0.16098076416752174,121234
53,11317.483213706682,0.15184970893636535,121234
54,11184.048726101753,0.15850171562299248,121234
55,11111.97992574176,0.16041992582763834,121234
56,11068.363256070088,0.1582590798718291,121234
57,10938.808173015172,0.15076299333587662,121234
58,10882.552750374685,0.15554529396639383,121234
59,10838.990168058453,0.1531518111310693,121234
60,10741.195720388589,0.15781904431947494,121234
61,10646.2809069655,0.15377256048738475,121234
62,10631.407669224182,0.15296860179245886,121234
63,10536.45999534893,0.15401984228595123,121234
64,10462.633114747161,0.15291606178048753,121234
65,10373.648693890831,0.15343240272426587,121234
66,10338.31966650298,0.15366724179422092,121234
67,10272.399403693871,0.15375468537821899,121234
68,10217.226992122807,0.1567817535049446,121234
69,10130.244324296333,0.15093219727648413,121234
70,10070.718144789296,0.15610866994517827,121234
71,10032.71809893541,0.1541815175930363,121234
72,9984.41197613615,0.15534198691679224,121234
73,9908.119549042354,0.15388034574918072,121234
74,9882.693452871436,0.15439309738457396,121234
