k,inertia,sil,seed
97,182.80919377417615,0.20836253500888555,123223
98,181.4538978196043,0.20331417752999179,123223
99,180.86710809876092,0.19847743627566583,123223
100,180.09233217518508,0.19846735547392277,123223
20,418.5043281328499,0.29822144318046995,42
21,406.2247764452188,0.2962204183701706,42
22,394.3706782011192,0.2979201410061302,42
23,385.2966135577193,0.28704262000975816,42
24,375.95352510888,0.2884847663330902,42
25,368.9786402987127,0.28072486642768035,42
26,360.32081434420815,0.27351019335448673,42
27,354.4097504997641,0.27241414424023475,42
28,348.70464137522106,0.27046250910049535,42
29,342.27080007184094,0.2649023821277234,42
30,335.2729311285036,0.2617719331501183,42
31,330.00069920154823,0.2593950893474837,42
32,326.72722186592495,0.2534457313798668,42
33,320.159870420825,0.24425195630646435,42
34,315.6809578365621,0.2362890520378024,42
35,311.22458296255945,0.24564525075954602,42
36,307.23710786986834,0.23419626330183074,42
37,302.7504671237201,0.24709457346193323,42
38,298.5262898179445,0.24686807595421495,42
39,294.86864341429197,0.22917495836161467,42
40,290.94451496212616,0.23586304401106656,42
41,287.4093215586978,0.22419078966022551,42
42,283.1748116028508,0.23168837568998404,42
43,278.4791220053092,0.2230773103878084,42
44,276.74087584597777,0.22614455232868844,42
45,274.36093011613906,0.2266309127038427,42
46,269.951128736072,0.22628414895491158,42
47,267.7859112323957,0.22387091904771667,42
48,264.13510467691793,0.22427878093873754,42
49,261.1535164309702,0.22446404079651167,42
50,259.8697267150913,0.21802713534638038,42
51,257.1175582784079,0.21476868466191376,42
52,254.38888112471483,0.22480665733405758,42
53,250.96425944668414,0.22492798865153166,42
54,249.6928266787849,0.21418187432953897,42
55,246.48969121190515,0.21624904275261975,42
56,244.46668425715563,0.21077520711628342,42
57,242.74692690366732,0.2175994115707273,42
58,240.9161401975289,0.21428286048052894,42
59,238.4935816390615,0.2217273935066594,42
60,235.20341071100546,0.2161725119251479,42
61,233.577014846959,0.2139819734287626,42
62,231.76492722734807,0.21021502526726663,42
63,228.83661681194607,0.21788716848672607,42
64,227.34370374432999,0.2121389666957165,42
65,226.81494114677625,0.20618884943123533,42
66,223.09819774812846,0.20899738040182728,42
67,223.24303629800127,0.20153407171462456,42
68,220.56095792945322,0.20525793611977716,42
69,219.76265086896103,0.212448999364744,42
70,217.5401326587539,0.21098011265626754,42
71,215.7592011048777,0.203291810899246,42
72,214.3980998407471,0.2098113844168971,42
73,212.0855913340738,0.21281287774988542,42
74,210.79105005142006,0.20230082171741334,42
75,208.6357109742811,0.20793978089214007,42
76,207.70311178432877,0.20494494520186282,42
77,205.8855871340677,0.2087279296199601,42
78,205.7746998821643,0.20398874106487055,42
79,204.57554071082842,0.21318412172538143,42
80,203.25847342435455,0.2087903754454667,42
81,201.26666970272225,0.20645179001090416,42
82,200.51384786690173,0.2102310961348959,42
83,197.89223523213158,0.20699270247686424,42
84,197.1609258694458,0.20069510698319956,42
85,196.93689660116752,0.20484469860959234,42
86,194.99361915141296,0.20542655673416466,42
87,193.00418649205233,0.20982415424316808,42
88,193.4360252260713,0.20445399507647186,42
89,191.65100415247292,0.20617612643273156,42
90,190.43085938278665,0.20206247507743677,42
91,189.830261725224,0.2062936156214321,42
92,188.5626886724206,0.20573868856352684,42
93,187.2407321590356,0.20059178704994898,42
94,186.15867496012316,0.20011341242465272,42
95,184.4730797906082,0.20168692968602353,42
96,183.878748464632,0.206403814758297,42
97,182.77025475302514,0.2041875214423166,42
98,181.28423121283677,0.2036334790993512,42
